Date,close,year,month,dom,day_name,month_name,dow,eom,days_to_eom,wom,returns,cum_returns,returns0
2015-02-04,2041.51,2015,2,4,Wednesday,February,2,2015-02-28,-24.0,1,-0.004164697065034417,0.35665884953877836,-0.004156036740925795
2015-02-05,2062.52,2015,2,5,Thursday,February,3,2015-02-28,-23.0,1,0.010238806024834624,0.366897655563613,0.010291401952476242
2015-02-06,2055.47,2015,2,6,Friday,February,4,2015-02-28,-22.0,1,-0.003424003889146654,0.3634736516744663,-0.0034181486724977894
2015-02-09,2046.74,2015,2,9,Monday,February,0,2015-02-28,-19.0,2,-0.004256248792301243,0.3592174028821651,-0.004247203802536514
2015-02-10,2068.59,2015,2,10,Tuesday,February,1,2015-02-28,-18.0,2,0.010618932294575778,0.36983633517674086,0.010675513255225422
2015-02-11,2068.53,2015,2,11,Wednesday,February,2,2015-02-28,-17.0,2,-2.9005685115990332e-05,0.36980732949162487,-2.9005264455483903e-05
2015-02-12,2088.48,2015,2,12,Thursday,February,3,2015-02-28,-16.0,2,0.009598318580950504,0.3794056480725754,0.009644530173601451
2015-02-13,2096.99,2015,2,13,Friday,February,4,2015-02-28,-15.0,2,0.004066454532854813,0.3834721026054302,0.004074733777675421
2015-02-17,2100.34,2015,2,17,Tuesday,February,1,2015-02-28,-11.0,3,0.0015962531949229586,0.38506835580035315,0.0015975278852071728
2015-02-18,2099.68,2015,2,18,Wednesday,February,2,2015-02-28,-10.0,3,-0.00031428422028145775,0.3847540715800717,-0.00031423483816916953
2015-02-19,2097.45,2015,2,19,Thursday,February,3,2015-02-28,-9.0,3,-0.0010626309930072964,0.3836914405870644,-0.0010620666006249113
2015-02-20,2110.3,2015,2,20,Friday,February,4,2015-02-28,-8.0,3,0.006107796303298052,0.38979923689036244,0.0061264869245991616
2015-02-23,2109.66,2015,2,23,Monday,February,0,2015-02-28,-5.0,4,-0.00030332041294567347,0.38949591647741677,-0.0003032744159600087
2015-02-24,2115.48,2015,2,24,Tuesday,February,1,2015-02-28,-4.0,4,0.0027549400403312774,0.39225085651774805,0.002758738374904146
2015-02-25,2113.86,2015,2,25,Wednesday,February,2,2015-02-28,-3.0,4,-0.0007660770140160977,0.39148477950373195,-0.0007657836519371353
2015-02-26,2110.74,2015,2,26,Thursday,February,3,2015-02-28,-2.0,4,-0.0014770631857432548,0.3900077163179887,-0.0014759728648067183
2015-02-27,2104.5,2015,2,27,Friday,February,4,2015-02-28,-1.0,4,-0.0029606876752676925,0.387047028642721,-0.002956309161715742
2015-03-02,2117.39,2015,3,2,Monday,March,0,2015-03-31,-29.0,1,0.006106288914288882,0.3931533175570099,0.0061249703017343116
2015-03-03,2107.78,2015,3,3,Tuesday,March,1,2015-03-31,-28.0,1,-0.00454893723637273,0.38860438032063715,-0.004538606491954589
2015-03-04,2098.53,2015,3,4,Wednesday,March,2,2015-03-31,-27.0,1,-0.004398161291420344,0.3842062190292168,-0.0043885035440131
2015-03-05,2101.04,2015,3,5,Thursday,March,3,2015-03-31,-26.0,1,0.0011953606197181443,0.38540157964893496,0.0011960753479816066
2015-03-06,2071.26,2015,3,6,Friday,March,4,2015-03-31,-25.0,1,-0.014275342485307263,0.3711262371636277,-0.014173932909416154
2015-03-09,2079.43,2015,3,9,Monday,March,0,2015-03-31,-22.0,2,0.003936699946891942,0.37506293711051963,0.003944458928381467
2015-03-10,2044.16,2015,3,10,Tuesday,March,1,2015-03-31,-21.0,2,-0.017106870531885754,0.3579560665786339,-0.016961378839393415
2015-03-11,2040.24,2015,3,11,Wednesday,March,2,2015-03-31,-20.0,2,-0.0019194991693254337,0.35603656740930845,-0.0019176581089542788
2015-03-12,2065.95,2015,3,12,Thursday,March,3,2015-03-31,-19.0,2,0.012522721054237351,0.3685592884635458,0.012601458651923192
2015-03-13,2053.4,2015,3,13,Friday,March,4,2015-03-31,-18.0,2,-0.00609321316658562,0.3624660752969602,-0.006074687189912553
2015-03-16,2081.19,2015,3,16,Monday,March,0,2015-03-31,-15.0,3,0.013442889619502019,0.3759089649164622,0.01353365150482122
2015-03-17,2074.28,2015,3,17,Tuesday,March,1,2015-03-31,-14.0,3,-0.003325739985624132,0.37258322493083806,-0.003320215838054086
2015-03-18,2099.5,2015,3,18,Wednesday,March,2,2015-03-31,-13.0,3,0.012085115625505516,0.3846683405563436,0.012158435698169878
2015-03-19,2089.27,2015,3,19,Thursday,March,3,2015-03-31,-12.0,3,-0.004884498475311361,0.3797838420810322,-0.004872588711598014
2015-03-20,2108.1,2015,3,20,Friday,March,4,2015-03-31,-11.0,3,0.008972345217324929,0.38875618729835715,0.009012717360609157
2015-03-23,2104.42,2015,3,23,Monday,March,0,2015-03-31,-8.0,4,-0.0017471731581739647,0.3870090141401832,-0.0017456477396706749
2015-03-24,2091.5,2015,3,24,Tuesday,March,1,2015-03-31,-7.0,4,-0.00615838282583514,0.38085063131434804,-0.006139458853270718
2015-03-25,2061.05,2015,3,25,Wednesday,March,2,2015-03-31,-6.0,4,-0.014665950218136103,0.36618468109621194,-0.014558928998326448
2015-03-26,2056.15,2015,3,26,Thursday,March,3,2015-03-31,-5.0,4,-0.00238025955186405,0.3638044215443479,-0.0023774289803740745
2015-03-27,2061.02,2015,3,27,Friday,March,4,2015-03-31,-4.0,4,0.0023657037582935914,0.3661701253026415,0.002368504243367431
2015-03-30,2086.24,2015,3,30,Monday,March,0,2015-03-31,-1.0,5,0.012162396804615838,0.3783325221072573,0.012236659518102488
2015-03-31,2067.89,2015,3,31,Tuesday,March,1,2015-03-31,0.0,5,-0.008834638950921736,0.3694978831563356,-0.008795728200015285
2015-04-01,2059.69,2015,4,1,Wednesday,April,2,2015-04-30,-29.0,1,-0.003973277701575739,0.36552460545475984,-0.003965394677666545
2015-04-02,2066.96,2015,4,2,Thursday,April,3,2015-04-30,-28.0,1,0.003523442754391759,0.3690480482091516,0.0035296573756244953
2015-04-06,2080.62,2015,4,6,Monday,April,0,2015-04-30,-24.0,1,0.006586997425284125,0.3756350456344357,0.006608739404729613
2015-04-07,2076.33,2015,4,7,Tuesday,April,1,2015-04-30,-23.0,1,-0.002064014011717852,0.3735710316227179,-0.0020618853995443276
2015-04-08,2081.9,2015,4,8,Wednesday,April,2,2015-04-30,-22.0,2,0.0026790260911058184,0.3762500577138237,0.0026826178882932705
2015-04-09,2091.18,2015,4,9,Thursday,April,3,2015-04-30,-21.0,2,0.004447561655731569,0.38069761936955526,0.004457466737115112
2015-04-10,2102.06,2015,4,10,Friday,April,4,2015-04-30,-20.0,2,0.005189316335634686,0.38588693570518995,0.005202804158417784
2015-04-13,2092.43,2015,4,13,Monday,April,0,2015-04-30,-17.0,2,-0.004591746276668474,0.3812951894285215,-0.004581220326727142
2015-04-14,2095.84,2015,4,14,Tuesday,April,1,2015-04-30,-16.0,2,0.001628357652912804,0.3829235470814343,0.0016296841471401535
2015-04-15,2106.63,2015,4,15,Wednesday,April,2,2015-04-30,-15.0,3,0.005135086608693662,0.38805863369012794,0.005148293762882616
2015-04-16,2104.99,2015,4,16,Thursday,April,3,2015-04-30,-14.0,3,-0.0007787977466593432,0.3872798359434686,-0.0007784945624055295
2015-04-17,2081.18,2015,4,17,Friday,April,4,2015-04-30,-13.0,3,-0.011375675981875943,0.37590415996159265,-0.01131121763048748
2015-04-20,2100.4,2015,4,20,Monday,April,0,2015-04-30,-10.0,3,0.009192762234206953,0.3850969221957996,0.009235145446333526
2015-04-21,2097.29,2015,4,21,Tuesday,April,1,2015-04-30,-9.0,3,-0.0014817676241145605,0.38361515457168505,-0.0014806703485050754
2015-04-22,2107.96,2015,4,22,Wednesday,April,2,2015-04-30,-8.0,4,0.005074620009561492,0.38868977458124654,0.00508751770141469
2015-04-23,2112.93,2015,4,23,Thursday,April,3,2015-04-30,-7.0,4,0.002354954664484765,0.3910447292457313,0.002357729748192483
2015-04-24,2117.69,2015,4,24,Friday,April,4,2015-04-30,-6.0,4,0.0022502621405813272,0.39329499138631263,0.00225279588060201
2015-04-27,2108.92,2015,4,27,Monday,April,0,2015-04-30,-3.0,4,-0.00414990386441616,0.38914508752189647,-0.004141304912428145
2015-04-28,2114.76,2015,4,28,Tuesday,April,1,2015-04-30,-2.0,4,0.0027653627744772535,0.3919104502963737,0.0027691899171140566
2015-04-29,2106.85,2015,4,29,Wednesday,April,2,2015-04-30,-1.0,5,-0.0037473898615125734,0.38816306043486115,-0.003740377158637509
2015-04-30,2085.51,2015,4,30,Thursday,April,3,2015-04-30,0.0,5,-0.010180511364075606,0.37798254907078555,-0.010128865367728945
2015-05-01,2108.29,2015,5,1,Friday,May,4,2015-05-31,-30.0,1,0.010863762718013703,0.38884631178879925,0.010922987662490113
2015-05-04,2114.49,2015,5,4,Monday,May,0,2015-05-31,-27.0,1,0.00293645629424244,0.3917827680830417,0.0029407719051932624
2015-05-05,2089.46,2015,5,5,Tuesday,May,1,2015-05-31,-26.0,1,-0.011907989281938036,0.37987477880110365,-0.011837369767650707
2015-05-06,2080.15,2015,5,6,Wednesday,May,2,2015-05-31,-25.0,1,-0.004465652889218852,0.3754091259118848,-0.0044556966871822645
2015-05-07,2088.0,2015,5,7,Thursday,May,3,2015-05-31,-24.0,1,0.0037666635227395773,0.3791757894346244,0.0037737663149290945
2015-05-08,2116.1,2015,5,8,Friday,May,4,2015-05-31,-23.0,2,0.013368101838196367,0.39254389127282074,0.01345785440613012
2015-05-11,2105.33,2015,5,11,Monday,May,0,2015-05-31,-20.0,2,-0.005102547415113179,0.38744134385770757,-0.005089551533481451
2015-05-12,2099.12,2015,5,12,Tuesday,May,1,2015-05-31,-19.0,2,-0.0029540151581350926,0.3844873286995725,-0.002949656348410934
2015-05-13,2098.48,2015,5,13,Wednesday,May,2,2015-05-31,-18.0,2,-0.0003049361563558506,0.3841823925432166,-0.00030488966805131135
2015-05-14,2121.1,2015,5,14,Thursday,May,3,2015-05-31,-17.0,2,0.010721548914049528,0.39490394145726615,0.010779230681254859
2015-05-15,2122.73,2015,5,15,Friday,May,4,2015-05-31,-16.0,3,0.0007681740692504491,0.3956721155265166,0.0007684691905143204
2015-05-18,2129.2,2015,5,18,Monday,May,0,2015-05-31,-13.0,3,0.0030433262041809073,0.3987154417306975,0.003047961822747025
2015-05-19,2127.83,2015,5,19,Tuesday,May,1,2015-05-31,-12.0,3,-0.0006436412462660357,0.39807180048443147,-0.0006434341536727395
2015-05-20,2125.85,2015,5,20,Wednesday,May,2,2015-05-31,-11.0,3,-0.0009309586724919328,0.39714084181193954,-0.0009305254649102368
2015-05-21,2130.82,2015,5,21,Thursday,May,3,2015-05-31,-10.0,3,0.002335159764998984,0.3994760015769385,0.002337888374062347
2015-05-22,2126.06,2015,5,22,Friday,May,4,2015-05-31,-9.0,4,-0.002236380628013457,0.39723962094892507,-0.0022338817919862475
2015-05-26,2104.2,2015,5,26,Tuesday,May,1,2015-05-31,-5.0,4,-0.010335154142642189,0.3869044668062829,-0.01028192995494015
2015-05-27,2123.48,2015,5,27,Wednesday,May,2,2015-05-31,-4.0,4,0.00912090492178752,0.3960253717280704,0.00916262712669913
2015-05-28,2120.79,2015,5,28,Thursday,May,3,2015-05-31,-3.0,4,-0.0012675915340860655,0.39475778019398433,-0.0012667884792887385
2015-05-29,2107.39,2015,5,29,Friday,May,4,2015-05-31,-2.0,5,-0.006338445791358893,0.38841933440262544,-0.006318400218786491
2015-06-01,2111.73,2015,6,1,Monday,June,0,2015-06-30,-29.0,1,0.002057301774185838,0.3904766361768113,0.0020594194714789182
2015-06-02,2109.6,2015,6,2,Tuesday,June,1,2015-06-30,-28.0,1,-0.001009160705638834,0.38946747547117244,-0.0010086516742198182
2015-06-03,2114.07,2015,6,3,Wednesday,June,2,2015-06-30,-27.0,1,0.0021166434256780775,0.3915841188968505,0.0021188850967008843
2015-06-04,2095.84,2015,6,4,Thursday,June,3,2015-06-30,-26.0,1,-0.00866057181541624,0.3829235470814343,-0.008623177094419732
2015-06-05,2092.83,2015,6,5,Friday,June,4,2015-06-30,-25.0,1,-0.0014372106268174534,0.3814863364546168,-0.0014361783342240475
2015-06-08,2079.28,2015,6,8,Monday,June,0,2015-06-30,-22.0,2,-0.006495537098383686,0.37499079935623314,-0.00647448669982742
2015-06-09,2080.15,2015,6,9,Tuesday,June,1,2015-06-30,-21.0,2,0.0004183265556516602,0.3754091259118848,0.00041841406640763523
2015-06-10,2105.2,2015,6,10,Wednesday,June,2,2015-06-30,-20.0,2,0.011970467999834256,0.38737959391171906,0.012042400788404573
2015-06-11,2108.86,2015,6,11,Thursday,June,3,2015-06-30,-19.0,2,0.0017370426241116732,0.38911663653583073,0.001738552156564932
2015-06-12,2094.11,2015,6,12,Friday,June,4,2015-06-30,-18.0,2,-0.0070188750118900245,0.3820977615239407,-0.006994300238043261
2015-06-15,2084.43,2015,6,15,Monday,June,0,2015-06-30,-15.0,3,-0.00463320552938562,0.3774645559945551,-0.004622488789987278
2015-06-16,2096.29,2015,6,16,Tuesday,June,1,2015-06-30,-14.0,3,0.005673679086405592,0.3831382350809607,0.005689804886707783
2015-06-17,2100.44,2015,6,17,Wednesday,June,2,2015-06-30,-13.0,3,0.0019777309251249875,0.38511596600608566,0.001979687924857698
2015-06-18,2121.24,2015,6,18,Thursday,June,3,2015-06-30,-12.0,3,0.009853976761801775,0.39496994276788744,0.009902687056045245
2015-06-19,2109.99,2015,6,19,Friday,June,4,2015-06-30,-11.0,3,-0.00531761521340357,0.38965232755448387,-0.005303501725405946
2015-06-22,2122.85,2015,6,22,Monday,June,0,2015-06-30,-8.0,4,0.006076317350837357,0.3957286449053212,0.006094815615239835
2015-06-23,2124.2,2015,6,23,Tuesday,June,1,2015-06-30,-7.0,4,0.0006357354142130234,0.39636438031953425,0.0006359375368019116
2015-06-24,2108.58,2015,6,24,Wednesday,June,2,2015-06-30,-6.0,4,-0.0073805257559005355,0.3889838545636337,-0.0073533565577629245
2015-06-25,2102.31,2015,6,25,Thursday,June,3,2015-06-30,-5.0,4,-0.0029779949767227976,0.3860058595869109,-0.002973565148109092
2015-06-26,2101.49,2015,6,26,Friday,June,4,2015-06-30,-4.0,4,-0.00039012322679532474,0.3856157363601156,-0.0003900471386237836
2015-06-29,2057.64,2015,6,29,Monday,June,0,2015-06-30,-1.0,5,-0.02108692194926043,0.36452881441085516,-0.020866147352592623
2015-06-30,2063.11,2015,6,30,Tuesday,June,1,2015-06-30,0.0,5,0.002654858078183331,0.3671836724890385,0.0026583853346553443
2015-07-01,2077.42,2015,7,1,Wednesday,July,2,2015-07-31,-30.0,1,0.006912186109313545,0.37409585859835204,0.0069361304050681305
2015-07-02,2076.78,2015,7,2,Thursday,July,3,2015-07-31,-29.0,1,-0.00030812190316442667,0.3737877366951876,-0.0003080744384861278
2015-07-06,2068.76,2015,7,6,Monday,July,0,2015-07-31,-25.0,1,-0.0038692233125443565,0.36991851338264325,-0.003861747512976854
2015-07-07,2081.34,2015,7,7,Tuesday,July,1,2015-07-31,-24.0,1,0.006062523086487026,0.3759810364691303,0.006080937373112327
2015-07-08,2046.68,2015,7,8,Wednesday,July,2,2015-07-31,-23.0,2,-0.016792948927196072,0.3591880875419342,-0.016652733335255188
2015-07-09,2051.31,2015,7,9,Thursday,July,3,2015-07-31,-22.0,2,0.0022596453237140324,0.36144773286564824,0.002262200246252455
2015-07-10,2076.62,2015,7,10,Friday,July,4,2015-07-31,-21.0,2,0.012262958517226252,0.3737106913828745,0.012338456888524973
2015-07-13,2099.6,2015,7,13,Monday,July,0,2015-07-31,-18.0,2,0.011005278427365539,0.38471596981024003,0.011066059269389639
2015-07-14,2108.95,2015,7,14,Tuesday,July,1,2015-07-31,-17.0,2,0.004443342901147673,0.3891593127113877,0.004453229186511587
2015-07-15,2107.4,2015,7,15,Wednesday,July,2,2015-07-31,-16.0,3,-0.0007352331138648083,0.3884240795975229,-0.0007349628962278754
2015-07-16,2124.29,2015,7,16,Thursday,July,3,2015-07-31,-15.0,3,0.00798266871629405,0.39640674831381695,0.008014615165606864
2015-07-17,2126.64,2015,7,17,Friday,July,4,2015-07-31,-14.0,3,0.0011056405254352697,0.3975123888392522,0.0011062519712468077
2015-07-20,2128.28,2015,7,20,Monday,July,0,2015-07-31,-11.0,3,0.0007708723459964872,0.3982832611852487,0.0007711695444458933
2015-07-21,2119.21,2015,7,21,Tuesday,July,1,2015-07-31,-10.0,3,-0.004270764044630226,0.3940124971406185,-0.0042616573007311365
2015-07-22,2114.15,2015,7,22,Wednesday,July,2,2015-07-31,-9.0,4,-0.00239053726103311,0.39162195987958537,-0.002387682202330099
2015-07-23,2102.15,2015,7,23,Thursday,July,3,2015-07-31,-8.0,4,-0.0056922099476963695,0.385929749931889,-0.005676040016082129
2015-07-24,2079.65,2015,7,24,Friday,July,4,2015-07-31,-7.0,4,-0.010761020194054893,0.3751687297378341,-0.010703327545608099
2015-07-27,2067.64,2015,7,27,Monday,July,0,2015-07-31,-4.0,4,-0.005791750069227497,0.3693769796686066,-0.0057750102180655905
2015-07-28,2093.25,2015,7,28,Tuesday,July,1,2015-07-31,-3.0,4,0.012310021848030317,0.3816870015166369,0.012386102029366963
2015-07-29,2108.57,2015,7,29,Wednesday,July,2,2015-07-31,-2.0,5,0.007292110507604477,0.3889791120242414,0.007318762689597635
2015-07-30,2108.63,2015,7,30,Thursday,July,3,2015-07-31,-1.0,5,2.8454898986396415e-05,0.3890075669232278,2.845530383144279e-05
2015-07-31,2103.84,2015,7,31,Friday,July,4,2015-07-31,0.0,5,-0.002274201152523858,0.38673336577070394,-0.0022716171163267296
2015-08-03,2098.04,2015,8,3,Monday,August,0,2015-08-31,-28.0,1,-0.0027606707871852265,0.3839726949835187,-0.002756863639820639
2015-08-04,2093.32,2015,8,4,Tuesday,August,1,2015-08-31,-27.0,1,-0.0022522532043254273,0.3817204417791933,-0.0022497187851517886
2015-08-05,2099.84,2015,8,5,Wednesday,August,2,2015-08-31,-26.0,1,0.0031098289855844286,0.3848302707647777,0.003114669520188018
2015-08-06,2083.56,2015,8,6,Thursday,August,3,2015-08-31,-25.0,1,-0.007783182188635607,0.3770470885761421,-0.007752971654983343
2015-08-07,2077.57,2015,8,7,Friday,August,4,2015-08-31,-24.0,1,-0.002879027637921361,0.37416806093822075,-0.0028748872122712488
2015-08-10,2104.18,2015,8,10,Monday,August,0,2015-08-31,-21.0,2,0.012726901022967141,0.3868949619611879,0.012808232694927035
2015-08-11,2084.07,2015,8,11,Tuesday,August,1,2015-08-31,-20.0,2,-0.009603129968501989,0.3772918319926859,-0.009557167162504987
2015-08-12,2086.05,2015,8,12,Wednesday,August,2,2015-08-31,-19.0,2,0.0009496130321391405,0.37824144502482504,0.0009500640573494312
2015-08-13,2083.39,2015,8,13,Thursday,August,3,2015-08-31,-18.0,2,-0.0012759509003057445,0.3769654941245193,-0.0012751372210638712
2015-08-14,2091.54,2015,8,14,Friday,August,4,2015-08-31,-17.0,2,0.003904262036830808,0.3808697561613501,0.0039118935964941315
2015-08-17,2102.44,2015,8,17,Monday,August,0,2015-08-31,-14.0,3,0.005197938255236956,0.38606769441658706,0.005211470973541132
2015-08-18,2096.92,2015,8,18,Tuesday,August,1,2015-08-31,-13.0,3,-0.002628973548011615,0.38343872086857544,-0.0026255208234241545
2015-08-19,2079.61,2015,8,19,Wednesday,August,2,2015-08-31,-12.0,3,-0.008289225321439275,0.37514949554713617,-0.008254964424012301
2015-08-20,2035.73,2015,8,20,Thursday,August,3,2015-08-31,-11.0,3,-0.02132589920510597,0.3538235963420302,-0.021100110116800797
2015-08-21,1970.89,2015,8,21,Friday,August,4,2015-08-31,-10.0,3,-0.03236925954849923,0.32145433679353097,-0.031850982202944356
2015-08-24,1893.21,2015,8,24,Monday,August,0,2015-08-31,-7.0,4,-0.04021141628117597,0.281242920512355,-0.03941366590728046
2015-08-25,1867.61,2015,8,25,Tuesday,August,1,2015-08-31,-6.0,4,-0.013614262532188448,0.26762865798016655,-0.013522007595565322
2015-08-26,1940.51,2015,8,26,Wednesday,August,2,2015-08-31,-5.0,4,0.038291286558614246,0.3059199445387808,0.03903384539598753
2015-08-27,1987.66,2015,8,27,Thursday,August,3,2015-08-31,-4.0,4,0.02400724232625162,0.3299271868650324,0.024297736162143035
2015-08-28,1988.87,2015,8,28,Friday,August,4,2015-08-31,-3.0,4,0.000608570807886899,0.3305357576729193,0.0006087560246721413
2015-08-31,1972.18,2015,8,31,Monday,August,0,2015-08-31,0.0,5,-0.008427108353349588,0.32210864931956973,-0.008391699809439435
2015-09-01,1913.85,2015,9,1,Tuesday,September,1,2015-09-30,-29.0,1,-0.030022609851612536,0.2920860394679572,-0.029576407832956453
2015-09-02,1948.86,2015,9,2,Wednesday,September,2,2015-09-30,-28.0,1,0.018127666183109348,0.31021370565106654,0.018292969668469272
2015-09-03,1951.13,2015,9,3,Thursday,September,3,2015-09-30,-27.0,1,0.0011641056804494454,0.311377811331516,0.0011647835144650287
2015-09-04,1921.22,2015,9,4,Friday,September,4,2015-09-30,-26.0,1,-0.015448291002620351,0.29592952032889563,-0.015329578244401953
2015-09-08,1969.41,2015,9,8,Tuesday,September,1,2015-09-30,-22.0,2,0.02477360459264588,0.3207031249215415,0.025083020164270664
2015-09-09,1942.04,2015,9,9,Wednesday,September,2,2015-09-30,-21.0,2,-0.013995038527950143,0.3067080863935914,-0.013897563229596788
2015-09-10,1952.29,2015,9,10,Thursday,September,3,2015-09-30,-20.0,2,0.005264075550540426,0.3119721619441318,0.005277955139955992
2015-09-11,1961.05,2015,9,11,Friday,September,4,2015-09-30,-19.0,2,0.004477001554570315,0.3164491634987021,0.0044870382986135215
2015-09-14,1953.03,2015,9,14,Monday,September,0,2015-09-30,-16.0,2,-0.004098031324804019,0.3123511321738981,-0.0040896458529868784
2015-09-15,1978.09,2015,9,15,Tuesday,September,1,2015-09-30,-15.0,3,0.012749719911298918,0.325100852085197,0.012831344116577714
2015-09-16,1995.31,2015,9,16,Wednesday,September,2,2015-09-30,-14.0,3,0.008667694070502385,0.3337685461556994,0.008705367298757816
2015-09-17,1990.2,2015,9,17,Thursday,September,3,2015-09-30,-13.0,3,-0.00256429054254248,0.3312042556131569,-0.0025610055580335134
